,nome,codigo,descricao
8589,BARRA DIRECAO LATERAL CURTA FORD/VW,87089482,Barras de direção para veículos automóveis
8592,MATERIAL ENVIADO PARA EXAME LABORATORIAL,5119999,"Outros produtos de origem animal, impróprios para alimentação humana"
8619,GRAVADOR DIGITAL PORTÁTIL,85299090,Outras partes para aparelhos de radiotelecomando/câmeras de TV/vídeo
8622,RADIO DE COMUNICACAO T210 VHF,85171211,"Telefones para redes celulares e para outras redes sem fio, de radiotelefonia, analógicos, portáteis (por exemplo, walkie talkie e handle talkie)"
8667,ESSENCIA BAUNILHA 30ML,33021000,Misturas utilizadas em materia básica para indústria alimentar/de bebida
8675,Furadeira/parafusadeira impacto 1/2 com 2 baterias 20V FG3000/FG3439 Fortg-Composi.,84672992,"Parafusadeiras e rosqueadeiras, com motor elétrico"
8676,"PROVETA DE VIDRO GRADUADA, COM BASE PLASTICA,C/ORLA E BICO, CAP. 25ML",94019090,"Partes para assentos, de outras matérias"
8678,"LEVONORGESTREL + ETINILESTRADIOL (CICLO 21) 0,15MG+ 0,03MG BL C/21-UNIAO QUIMICA",30066000,"Prepars.quims.contraceptivas, de hormônios/espermicidas"
8726,MOTOR-FOGUETE FTB AVIBRAS  GMM N. 006/IAE/GAB SMB/21 - ONU 0186 MOTORES DE FOGUETES 1.3C NF:125588,84121000,"Propulsores a reação, exceto os turborreatores"
8740,"REFLETOR,MATERIAL CORPO ALUMÍNIO, TIPO LÂMPADA LED,POTÊNCIA LÂMPADA 50 W, TENSÃO LIMENTAÇÃO BIVOLT",94054090,"Outros aparelhos elétricos de iluminação, de outras matérias"
8774,"MADEIRA CONSTRUCAO, TIPO MADEIRA CEDRINHO, FORMATO TABUA, COMP 3M, LARG 16CM ,",44191100,"Tábuas para cortar pão, outras tábuas para cortar e artigos semelhantes, de bambu"
8779,"TELHA, MATERIAL ZINCO, TIPO TRAPEZOIDAL COMPRIMENTO 2,20M, LARG 110M",76069200,"Outras chapas e tiras, de ligas de alumínio, espessura > 0.2mm"
8782,"AZULEJO, MATERIAL PORCELANATO, FORMATO QUADRADO, COMP 45CM ,LARG 45CM,COR BR",69141000,Outras obras de porcelana
8783,"FORRO TETO,MATERIAL PVC,COMPRIMENTO 6,000,LARGURA 200MM,ESPESSURA 10MM, COR BR",39162000,"Monofilamentos (monofios), etc, de polímeros de cloreto de vinila"
8786,"TUBO PLASTICO, MAT PVC DIAM 25MM, COMPRIMENTO 6M",73072200,"Cotovelos, curvas e luvas, roscados, para tubos, de aço inoxidável"
8790,"LIXA, MATERIAL OXIDO ALUMINIO, TIPO PG FLANGE METALICA APRESRODA, TIPO GRAO 220",84659310,"Lixadeiras para madeira, cortiça, osso, borracha endurecida, plásticos duros ou matérias duras semelhantes"
8818,PLACA ACOINOX 0.5MM ESP GRAV DIGITAL IMPRESS NOME TEXTO LOGOS/BRASAO CORES 03X06CM ADESIVO VERSO,72193400,"Produtos laminados planos de aço inoxidável, de largura igual ou superior a 600 mm, simplesmente laminados a frio, de espessura igual ou superior a 0,5 mm, mas não superior a 1 mm"
8828,Dimethyl sulfoxide. Fr 1000ml. Marca Sigma.,29241999,"Outras amidas acíclicas, derivados e sais deste produto"
8864,TAMBOR DE DILUENTE,84193900,Outros secadores
8959,ART. AXIAL AMAROK LE/LD 10//CR/,87084090,Partes de caixas de marchas
8983,Prancheta Oficio Go Office com Pegador de Metal 33x23cm,44219900,Outras obras em madeira
8992,AMIODARONA 50MG/ML 3ML AMPOLA G HIPOLABOR,30049054,"Medicamento contendo cloridrato de amiodarona, em doses"
9008,AMACIANTE 1 LTS - DESOMAX,38099190,"Outros agentes de apresto/acabamento, etc, para indústria têxtil"
9051,CAIXA E BANDEJA SPN IMPLANTES RADEL          - Lote: 2895D17,90211099,Outras partes e acessórios de aparelhos de ortopedia/fraturas
9164,CX SISTEMA QUADRIL SIGNUS 021                - Lote: CAIXA,90213999,Outras partes/acessórios de artigos e aparelhos de prótese
9165,ARAME GALVANIZADO N.18,72172090,"Outros fios de ferro ou aço não ligado, galvanizados"
9172,AD16-22R SINALEIRO LED MONOBLOCO PLAST FURO 22MM VERMELHO 220V,85318000,Outros aparelhos elétricos de sinalização acústica/visual
9177,FITA CETIM AMARELA 10CM X 10M,58063200,Fitas de fibras sintéticas ou artificiais
9180,PAPEL COLOR SET 66X48CM,48102990,"Outros papéis e cartões dos tipos utilizados para escrita, impressão ou outras finalidades gráficas, em que mais de 10 %, em peso, do conteúdo total de fibras seja constituído por fibras obtidas por processo mecânico ou químico-mecânico"
9183,MOCHILA PT,42029200,"Outros artefatos, com a superfície exterior de folhas de plásticos ou de matérias têxteis"
9235,ALICATE AMPERÍMETRO,90303321,"Amperímetros sem dispositivo registrador, do tipo dos utilizados em veículos automóveis"
9248,Scanner Avision AD370WN,84719014,Digitalizadores de imagens (scanners)
9261,"Placa 1mm em chapa galvanizada adesivada medindo 1,15m x 1,80m.",72104910,"Produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, folheados ou chapeados, ou revestidos, galvanizados por outro processo, de espessura inferior a 4,75 mm"
9295,TRANSLUMINADOR KASVI,90272029,Outros aparelhos de eletroforese
9324,LIMA SUPER II 25MM X1-X3 Data fabricacao: 01/11/2019,90184920,Limas para odontologia
9346,Apoio de Pulso para Teclado Ergonomico Go Tech 10T Preto,60011020,"Tecidos de malha denominados de 'felpa longa' ou 'pelo comprido', de fibras sintéticas ou artificiais"
9352,PROTESE VALV.BIOL.PER.BOV.VIVERE NR.35 M . SN 00802 .,90213919,Outras válvulas cardíacas
9361,MANG TRANCADA SILIC LARANJA 1/2X2 300M 14634,39173290,"Outros tubos de plásticos, não reforçados, sem acessórios"
9367,APR DE TUBO SOLDAVEL DN25MM,39153000,"Desperdícios, resíduos e aparas, de polímero de cloreto de vinila"
9368,CAIXA DAGUA FIBRA DE VIDRO 5000L,39251000,"Reservatórios, cisternas, cubas e recipientes análogos, de capacidade superior a 300 litros, de plástico"
9374,AGUA PORTAVEL,22019000,"Outras águas, não adicionadas de açúcar ou de outros edulcorantes nem aromatizadas; gelo e neve"
9376,BLINDAGENS DE GERADORES DE TECNECIO VAZIAS PARA DEVOLUCAO,90301010,Medidores de radioatividade
9378,PAO DE MILHO 50G,19054000,"Torradas, pão torrado e produtos semelhantes torrados"
9385,FILE DE PEIXE LINGUADO KG **,3049900,"Outras carnes de peixes, frescos, refrigerados ou congelados"
9388,BONE,65050011,Bonés de algodão
9389,SACOLA,42022220,"Bolsas, mesmo com tiracolo, incluindo as que não possuam alças, com a superfície exterior de matérias têxteis"
9398,RESINA FOTOP.Z350 A1B 4G Data fabricacao: 28/04/2021,30064012,Outros produtos para obturação dentária
9403,RELYX ULTIMATE A1 - REPOSICAO Data fabricacao: 15/07/2021,30064011,Cimentos para obturação dentária
9415,MASSA P/LASANHA 500G,19021900,"Outras massas alimentícias não cozidas, nem recheadas, nem preparadas de outro modo"
9426,BANDEJA PINTURA 29 CM X 37 CM,84521000,Máquinas de costura de uso doméstico
9454,"Papel Termo Sensivel, unidade",48022090,"Outros papéis e cartões próprios para fabricação de papéis ou cartões fotossensíveis, termossensíveis ou eletrossensíveis"
9455,Seringa de Gasometria Set - Unidade de 2mL 80UI de heparina de litio seca,90183111,"Seringas, mesmo com agulhas, de plástico, de capacidade inferior ou igual a 2 cm3"
9457,OUTROS/INSTALACAO DE 52 M2 DRYWALL COM MAO DE OBRA CONFORME PROJETO,68080000,"Painéis, chapas, ladrilhos, blocos e semelhantes, de fibras vegetais, de palha ou de aparas, partículas, serragem ou de outros desperdícios de madeira, aglomerados com cimento, gesso ou outros aglutinantes minerais"
9464,MESA DIGITALIZADORA CRIATIVA PLUS,84716054,"Mesas digitalizadoras, para máquinas automáticas de processamento de dados"
9472,GELATINA CELLI 1KG,35030019,Outras gelatinas e seus derivados
9485,PLATINAS,62171000,Outros acessórios confeccionados de vestuário
9609,BICARBONATO CX C/24 SACHE NATURAL Data fabricacao: 01/04/2021,28363000,Hidrogenocarbonato (bicarbonato) de sódio
9627,PENDRIVE 32 GB ULTRA SHIFT SANDISK,1019000,"Animais espécie asinina/muar, exceto reprodutores de raça pura"
9654,PETIDINA (G) 50MG/ML A1 AMP 2ML U. QUIMICA (CX C/ 25 AMP),30049064,"Medicamento contendo triazolam/alprazolam, etc, em doses"
9713,LAMPADA H3 PARA REFLETOR ODONTOLOGICO,85392190,"Outras lâmpadas/tubos incandescentes halogenos, de tungstênio"
9714,BACIA DE LOUÇA PARA UNIDADE AUXILIAR ODONTOLOGICA,90221390,"Outros aparelhos de raios X, para odontologia"
9717,BOTOX 100U TOXINA BOTULINICA TIPO A,30029092,"Outras toxinas, culturas de microorganismos, para saúde humana"
9720,FRIGOBAR 120L 220V,84182100,"Refrigeradores do tipo doméstico, de compressão"
9739,IMPRESSORA 3D CREALITY Halot SKY,84775990,Outras máquinas e aparelhos para moldar borracha/plástico
9752,TUBO COLA ARALDITE,39100013,"Copolímeros de dimetilsiloxano com compostos vinílicos, de viscosidade superior ou igual a 1.000.000 cSt"
9755,OLEO ATF,34031900,Outras preparações que contenham óleos de petróleo ou de minerais betuminosos
9756,CORPO DE BORBOLETA TBI,84099969,Outros injetores para motores diesel/semidiesel
9759,JOGO DE CABO DE VELA DE IGNIÇÃO,85443000,Jogos de fios para velas de ignição e outros jogos de fios dos tipos utilizados em quaisquer veículos
9767,GÁS DO ARCONDICIONADO,84159090,Outras unidades de ar condicionado
9768,EVAPORADOR,84198940,Evaporadores
9774,ESPREMEDOR DE FRUTAS - JARRA PLATICA 500 ML,72042100,Desperdícios e resíduos de aços inoxidáveis
9779,AZITROMICINA 500 MG CP REVEST MED QUIMICA,30032029,"Medicamento contendo macrolídios/outros derivados, exceto em doses"
9808,FAROL MILHA UNIVERSAL,85122011,Faróis para automóveis e outros ciclos
9857,CAQUI,8107000,"Caquis (dióspiros), frescos"
9859,KANI COM 200 G,16051000,"Preparações e conservas, de caranguejos"
9879,APITO PLASTICO MM55,92089000,Órgãos mecânicos de feira e outros instrumentos musicais
9883,BROCA ENDO Z 25MM Data fabricacao: 01/02/2020,90184911,"Brocas para odontologia, de carboneto de tungstênio (volfrâmio)"
9887,"840300000-ITEM COMPRA: 00001 - ESPECTROFOTOMETRO, TIPO DIGITAL,TENSAO 110/220 V, FAIXA MEDICAO 184 A 900,APLICACAOANALIS",90273020,Espectrofotômetros
9888,"01- URNA INFANTIL: URNA MORTUARIA DE 0,60m a 0,80m",44209000,"Madeira marchetada e madeira incrustada; estojos e guarda-jóias para joalheria e ourivesaria, e obras semelhantes, de madeira; artigos de mobiliário, de madeira, que não se incluam no Capítulo 94"
9898,ARROZ PARBOILIZADO 1KG,10062010,"Arroz descascado (arroz cargo ou castanho), descascado, parboilizado"
9903,SARDINHA EM OLEO 125G,16041310,"Preparações e conservas, de sardinhas, inteiros ou em pedaços, exceto peixes picados"
9971,Adaptador de Tomada Daneva DN1550 2P 10AH 250V,85351000,"Fusíveis e corta-circuitos de fusíveis, para uma tensão superior a 1.000 V"
10002,DESJEJUM DIETA,15141910,"Óleos de nabo silvestre, baixo teor, refinados"
10027,SELETA DE LEGUMAS,20059900,"Outros produtos hortícolas, preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados"
10030,ABOBRINHA ITALIANA PROCESSADA,7099000,"Outros produtos hortícolas, frescos ou refrigerados"
10035,CAIXA DE EXAUSTAO AC PINTADO,84219910,Partes de outros aparelhos para filtrar ou depurar gases
10041,Disco Borracha 7',84679900,"Partes de ferramentas hidráulicas, de motor não elétrico, manuais"
10050,SHINERAY MVK XY 150 2 (08CP600) - PLACA: BYY1396 - RENAVAM: 589210572 2008 / 2009 PRETA GASOLINA,87112020,"Motocicletas com motor a pistão alternativo, de cilindrada superior a 125 cm3"
10056,"DISCO DE CORTE P/ POLICORTE 12' X 1/8 X 1' - 304,8mm X 3,02mm X 25,4 mm",68042219,"Outros mós de outros abrasivos aglomerados ou de cerâmica, de diâmetro inferior a 53,34 cm"
10094,Bateria Alcalina Duracell MN1604 9V,85061031,"Baterias de pilhas, de dióxido de manganês, alcalinas, de tensão igual a 9 V"
10129,(MOTO NIVELADORA) (88DE411) ANO / 1988 AMARELA DIE,84295219,"Outras escavadoras, cuja superestrutura é capaz de efetuar uma rotação de 360°"
10132,DDMC3D1 #ICD-DR EVERA S DF1 DDMC3D1 MRI SURESCAN,90219011,Cardiodesfibriladores automáticos
10167,Vinho branco chardonnay Cosecha Tarapaca 750ml,22042100,"Outros vinhos, mostos de uvas, fermentados, impedidos álcool, em recipientes de capacidade não superior a 2 litros"
10173,Castanha de Caju Iracema 100g,20081900,"Outras frutas de casca rija, outras sementes, preparadas/conservadas"
10183,S6 - PC ( DIVISORIA PISO / TETO ),44189900,"Outras obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingles e shakes)"
10184,LISINA-L HCL PA 25G,29224110,Lisina
10232,Refil Pincel Quadro Branco Pilot V Board Master Verde,96089989,"Outras partes para canetas, lapiseiras, etc."
10236,Lamina para Estilete Go Office 18mm 10UN,82119400,"Lâminas para facas, de metais comuns"
10249,GRAVADOR DVD EXTERNO USB SZ PRETO BOX   I,84717029,Outras unidades de discos ópticos
10257,FILTRO DE AGUA,1012900,"Cavalos, exceto reprodutores de raça pura"
10283,ESTEARATO DE OCTILA 1.000ml,29052210,Linalol
10284,VASELINA SOLIDA BRANCA USP 970g,27121000,Vaselina
10287,PRENSA DE EMBUTIMENTO PRE-40Mi,84629199,Outras prensas hidráulicas para metais/carbonetos metálicos
10336,"DICLOFENACO, SAL SODICO, 50MG (COMPRIMIDO)",30049047,"Medicamento contendo clorexidina/seus sais, etc.em doses"
10337,"ENALAPRIL MALEATO, 10MG (COMPRIMIDO)",30049067,"Medicamento contendo nicarbazina/norfloxacina, etc, em doses"
10341,"SACO PLASTICO P/ MUDAS - 25X25x0,15",63053390,"Outros sacos para embalagem, de lâminas de polietileno, etc."
10349,BATATA PALHA 1KG,20052000,"Batatas, preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados"
10361,IVERMECTINA 6 MG G VITAMEDIC,30049059,"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses"
10362,TOBRAMICINA COL 3MG 5ML NOVA QUIMICAEMSMULTILAB,30042069,"Outros medicamentos contendo aminoglucosídios/derivados, em doses"
10419,STILL XD25 (EMPILHADEIRA) (08DE267) ANO / 2008 LARANJA DIE,84312019,Partes de outras empilhadeiras
10433,"Vestuario hospitalar, tipo: calca e blusa, material: algodao, tamanho: G,gramatura: cerca de 200 g,cm2, cor: AZUL, compo",62034200,"Calças, jardineiras, bermudas e shorts (calções), de uso masculino, de algodão"
10444,DIVISÓRIA NAVAL,68069090,"Outras obras de matérias minerais para isolamento do calor, som,  etc."
10449,CELITE 545 (TERRA DE DIATOMACEA) PA 250G 68855-54-9,38029040,Outras argilas e terras ativadas
10451,"OXIDO DE LANTANIO (III) 99,9% PA 250G 1312-81-8",28469090,"Outros compostos dos metais das terras raras, de ítrio, etc"
10455,FOR-RAT GRANULADO 40X25GR,38089996,Raticidas apresentados de outro modo
10460,PENEIRA COZINHA PLASTICO,96040000,"Peneiras e crivos, manuais"
10484,TAPETE SANITIZANTE,39181000,"Revestimentos de pavimentos, etc, de polímeros de cloreto vinila"
10503,"PROLONGADORES EM AÇO INOX, POLIDO, 2.5 CM",79070090,Outras obras de zinco
10522,ADENOSINA 3MG/ML 2ML G HIPOLABOR,30049024,"Medicamento contendo ácido o-acetilsalicílico, etc, em doses"
10523,Papelao Parana natural n.80 781g 80x100cm Spiral,48025899,"Outros papéis/cartões fibra processo mecânico <= 10%, peso > 150 g/m2"
10533,Cal Hidratada p/Pintura,25221000,Cal viva
10550,BROTO DE FEIJAO,7095900,Outros cogumelos frescos ou refrigerados
10564,774F75 - Cateter Swan-Ganz Debito Continuo,90183923,"Cateteres de poli(cloreto de vinila), para termodiluição"
10613,CD VIRGEM ELGIN,85234990,Outros suportes ópticos
10614,ELEVADOR COMPLETO.PARCIAL DESMONTADO,84281000,Elevadores e monta-cargas
10627,900PMNNEKMA024 - Leitor RP10 SEOS Multiclass - Chave LAM DEM,84719019,"Outros leitores ou gravadores, de processamento de dados"
10647,FRASCO DE POLIETILENO 70ML,39233000,"Garrafões, garrafas, frascos, artigos semelhantes, de plásticos"
10714,"ALCOOL ETILICO LIQUIDO TEOR ALCOOLICO 95,1 A 96 GL, GRAU DE PUREZA 92,6% A 93,8% P/P INPM",22072011,Álcool etílico com um teor de água igual ou inferior a 1 % vol
10716,FILME INFANTIL INSIGHT CX C/100 IP-01 Data fabricacao: 03/09/2021,37011021,"Chapas e filmes planos para raios X, sensibilizados nas duas faces, próprios para uso odontológico, não impressionados"
10741,ACIDO CLORIDRICO 37% P.A.-A.C.S. (1190g),28061020,"Cloreto de hidrogênio (ácido clorídrico), em solução aquosa"
10742,XILOL 860 g P.A.-A.C.S. 100%,29024400,Mistura de isômeros do xileno
10750,HIDROXIDO DE POTASSIO LENTILHAS P.A.,28152000,Hidróxido de potássio (potassa cáustica)
10751,FERMENTO BIOLOGICO RESF ITAIQUARA 500G,21021090,Outras leveduras vivas
10757,CLOREXORAL GEL 2% SERINGA 3G Data fabricacao: 27/07/2021,29252923,Clorexidina e seus sais
10783,TERMOMETRO LASER DIGITAL DE TESTA FEBRE INF/ ADULT,90259010,Partes e acessórios de termómetros
10840,Corrente Plast 10mm Am/pr,56074900,"Outros cordéis, cordas, etc, de polietileno/polipropileno"
10859,SACO PLASTICO PARA LIXO 15 LITROS COR PRETO,39232910,"Sacos, bolsas e cartuchos, de outros plásticos, de capacidade inferior ou igual a 1.000 cm3"
10861,CATCHUP,21032010,"Ketchup e outros molhos de tomate, preparado, em embalagens imediatas de conteúdo inferior ou igual a 1 kg"
10862,MOSTARDA EMB. COM 200G,21033021,"Mostarda preparada, em embalagens imediatas de conteúdo inferior ou igual a 1 kg"
10865,DOCE PÉ DE MOLEQUE,17049090,"Outros produtos de confeitaria, sem cacau"
10876,MOL ADICAO EXPRESS XT DENSA 2X250ML REP 3M,34070020,Ceras para dentistas
10883,MOTOBOMBA DANCOR PF17W PRATIKA MONO 220V WEG,84137080,"Outras bombas centrífugas, de vazão inferior ou igual a 300 l/min"
10901,FURNACE ADAPTER 18 MM,85144000,Outros aparelhos para tratamento térmico de matérias por indução ou por perdas dielétricas
10914,CONTROLE DE VARREDURA REMOTA,85269200,Aparelhos de radiotelecomando
10920,AGITADOR MECnico 715 w fisatom,84798210,Outros misturadores
10964,PAPEL SK 66CM X 96CM PCT C/ 50,48142000,"Papel de parede e revestimentos de parede semelhantes, constituídos por papel revestido ou recoberto, no lado da face, por uma camada de plástico granida, gofrada, colorida, impressa com desenhos ou decorada de qualquer outra forma"
10967,CORRETIVO EM FITA.  5MM X 6M.,32159000,"Tintas de escrever ou de desenhar e outras tintas, mesmo concentradas ou no estado sólido"
10976,CARTAO DE MEMORIA 64GB 90MB SANDISK EXTREME PRO,48101399,"Outros papéis e cartões para escrita, etc, fibra <= 10%, em rolos"
11016,SELO LAVAGEM PISTAO,84841000,Juntas metaloplásticas
11020,1/16IN FITTINGS AND FERRULES 10/CX,73072900,"Outros acessórios para tubos, de aços inoxidáveis"
11056,Salsa Kg,7099919,"Milho doce, frescos ou refrigerados, exceto para semeadura"
11083,HD EXTERNO WESTERN 1TB,1023190,Outros búfalos reprodutores de raça pura
11085,CAIXA GERBOX COM TAMPA,73141900,"Outras telas metálicas tecidas, de ferro ou aço"
