codigo,nome,uf,indicador
9615726000103,BATALHAO CENTRAL DE MANUTENCAO E SUPRIMENTO,RJ,NÃO CONTRIBUINTE
42414284001265,COLEGIO PEDRO II,RJ,NÃO CONTRIBUINTE
9578069000171,DEP DE SUBSISTENCIA DE SANTO ANGELO,RS,NÃO CONTRIBUINTE
9562143000161,34 BATALHAO DE INFANTARIA MOTORIZADO,PR,NÃO CONTRIBUINTE
9572216000287,COMANDO DE ARTILHARIA DIVISIONARIA/3,RS,NÃO CONTRIBUINTE
10838653001250,INSTITUTO FEDERAL EDUCACAO CIENCIA TEC ESP SANTO-IFES ALEGRE,ES,CONTRIBUINTE ICMS
9606820000104,COMANDO DO COMANDO MILITAR DO SUL,RS,CONTRIBUINTE ISENTO
4108782000138,MUSEU PARAENSE EMILIO GOELDI,PA,NÃO CONTRIBUINTE
33781055000720,CENTRO DE PESQUISAS AGGEU MAGALHAES,PE,NÃO CONTRIBUINTE
10648539001004,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO SUL DE,MG,NÃO CONTRIBUINTE
10266175000107,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,RJ,CONTRIBUINTE ISENTO
9591940000177,9 BATERIA DE ARTILHARIA ANTIAEREA,RJ,CONTRIBUINTE ISENTO
9620754000208,BATALHÃO ESCOLA DE ENGENHARIA,RJ,CONTRIBUINTE ISENTO
59311007210,FUNDACAO NACIONAL DO INDIO,SC,NÃO CONTRIBUINTE
9662593000207,BASE DE ADMINISTRACAO E APOIO DA 1 RM,RJ,NÃO CONTRIBUINTE
10199860000230,BASE ADMINISTRATIVA DO CMDO DE OP. ESPECIAIS,GO,NÃO CONTRIBUINTE
394544003796,DISTRITO SANITÁRIO ESPECIAL INDIGENA - MEDIO PURUS,AM,CONTRIBUINTE ISENTO
29979036000140,INSTITUTO NACIONAL DO SEGURO SOCIAL,MG,CONTRIBUINTE ISENTO
4374067000147,ARQUIVO NACIONAL,RJ,NÃO CONTRIBUINTE
9650285000180,ESCOLA DE APERFEICOAMENTO DE OFICIAIS,RJ,NÃO CONTRIBUINTE
9609196000190,ESCOLA DE ARTILHARIA DE COSTA E ANTIAEREA,RJ,CONTRIBUINTE ISENTO
10652179000115,"INST FED DE EDUC, CIEN E TECNO  DO PR",PR,NÃO CONTRIBUINTE
33663683001279,FACULDADE DE FARMACIA -UFRJ,RJ,CONTRIBUINTE ISENTO
394429008942,COMANDO DA AERONAUTICA-SUBDIRETORIA ABASTECIMENTO,RJ,NÃO CONTRIBUINTE
394544010229,DISTRITO SANIT. ESP. INDIGENA- ALTO SOLIMOES,AM,NÃO CONTRIBUINTE
9570304000240,ARSENAL DE GUERRA DE SAO PAULO,SP,NÃO CONTRIBUINTE
10744098001460,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA,CE,CONTRIBUINTE ISENTO
9603878000196,COLEGIO MILITAR DE PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
9627529000104,4  COMPANHIA DE COMUNICACAOES LEVE-MONTANHA,MG,NÃO CONTRIBUINTE
394452009151,COMANDO DE OPERACOES TERRESTRES (COTER),DF,CONTRIBUINTE ISENTO
33663683002593,INSTITUTO DE PSIQUIATRIA DA UFRJ,RJ,NÃO CONTRIBUINTE
11234780000401,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL   UFFS,PR,NÃO CONTRIBUINTE
9653318000146,35 BATALHÃO DE INFANTARIA,BA,NÃO CONTRIBUINTE
10724903001140,"INSTITUTO FEDERAL DE EDUCACAO, CIEN TECNOLOGIA BAIANO",BA,NÃO CONTRIBUINTE
10791831000778,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE BRA",DF,CONTRIBUINTE ISENTO
10744098002350,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA",CE,NÃO CONTRIBUINTE
10744098002431,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA",CE,NÃO CONTRIBUINTE
9581514000152,SEXTO REGIMENTO DE CAVALARIA BLINDADO,RS,NÃO CONTRIBUINTE
6279103000208,HOSPITAL UNIVERSITARIO FEDERAL DO MARANHAO,MA,CONTRIBUINTE ISENTO
2030715000546,AGENCIA NACIONAL DE TELECOMUNICAÇOES- RJ,RJ,CONTRIBUINTE ISENTO
18560547000107,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,BA,NÃO CONTRIBUINTE
9593838000100,14. BATALHAO LOGISTICO,PE,NÃO CONTRIBUINTE
9600122000193,COMANDO DO COMANDO MILITAR DO NORDESTE,PE,NÃO CONTRIBUINTE
9566499000173,2º REGIMENTO DE CAVALARIA MECANIZADO,RS,NÃO CONTRIBUINTE
30116234000160,INTERVENCAO FEDERAL NO ESTADO DO RJ,RJ,CONTRIBUINTE ISENTO
9590536000260,VIGESIMO QUINTO BATALHAO DE CACADORES,PI,NÃO CONTRIBUINTE
9623290000102,OITAVO BATALHAO LOGISTICO,RS,NÃO CONTRIBUINTE
10652179001359,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARAN",PR,NÃO CONTRIBUINTE
34792077000163,UNIVERSIDADE FEDERAL DE RORAIMA,RR,NÃO CONTRIBUINTE
10744098001117,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA,CE,NÃO CONTRIBUINTE
10744098001974,INSTITUTO FEDERAL DO CEARA,CE,NÃO CONTRIBUINTE
10744098002008,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA",CE,NÃO CONTRIBUINTE
10882594000408,"INSTITUTO FEDERAL DE EDUCACAO, CIENCI E TECNOLOGIA DE SAO PA",SP,NÃO CONTRIBUINTE
394460000737,MINISTERIO DA ECONOMIA,CE,NÃO CONTRIBUINTE
8829974003290,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,RR,NÃO CONTRIBUINTE
10438556000118,6. DEPOSITO DE SUPRIMENTO,BA,NÃO CONTRIBUINTE
10792928000886,"INST.FED.DA ED.,CIENC.,E TEC.DO AM/C.COARI",AM,CONTRIBUINTE ISENTO
394452038682,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE (593),RS,NÃO CONTRIBUINTE
9594923000193,INSTITUTO DE BIOLOGIA DO EXERCITO,RJ,NÃO CONTRIBUINTE
9620138000168,19 BATALHAO DE INFANTARIA MOTORIZADO,RS,CONTRIBUINTE ISENTO
59311000207,MUSEU DO INDIO,RJ,NÃO CONTRIBUINTE
10764307001607,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",BA,CONTRIBUINTE ISENTO
7534932000163,6° BATALHAO DE ENGENHARIA DE CONSTRUCAO UASG: 160353,RR,NÃO CONTRIBUINTE
9583159000150,12 GRUPO DE ARTILHARAIA DE CAMPANHA,SP,CONTRIBUINTE ISENTO
17217985002824,FACULDADE DE MEDICINA DA UFMG,MG,CONTRIBUINTE ISENTO
10635424000348,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA CATARINEN,SC,NÃO CONTRIBUINTE
9588223000196,CENTRO DE PREPARACAO OFICIAIS RESERVA PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
10838653000602,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRI,ES,CONTRIBUINTE ISENTO
15180714000287,UNIVERSIDADE FEDERAL DA BAHIA,BA,NÃO CONTRIBUINTE
9603876000105,3 BATALHAO DE COMUNICACOES,RS,CONTRIBUINTE ISENTO
33787094001707,FUNDACAO IBGE,PA,NÃO CONTRIBUINTE
9590106000167,4 BATALHAO DE COMUNICACOES,PE,CONTRIBUINTE ISENTO
75101873000602,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,PR,NÃO CONTRIBUINTE
9550510000107,COMANDO 1 DE CAVALARIA MECANIZADA,RS,NÃO CONTRIBUINTE
10870883000578,IFGO - CAMPUS ITUMBIARA,GO,NÃO CONTRIBUINTE
10695891000525,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIAN",MG,NÃO CONTRIBUINTE
402552001017,COMISSÃO NACIONAL DE ENERGIA NUCLEAR - CNEN,DF,CONTRIBUINTE ISENTO
10791831000263,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE BRASIL,DF,CONTRIBUINTE ICMS
7722779000106,FUNDACAO UNIVERSIDADE FEDERAL DO ABC - UFABC,SP,NÃO CONTRIBUINTE
10882594003008,IFSP CAMPUS JACAREI,SP,NÃO CONTRIBUINTE
394544003958,DISTRITO SANITARIO ESPECIAL INDIGENA POTIGUARA,PB,NÃO CONTRIBUINTE
9572476000171,5 REGIMENTO DE CARROS DE COMBATE,PR,CONTRIBUINTE ISENTO
9606256000111,PARQUE REGIONAL DE MANUTENCAO/12,AM,NÃO CONTRIBUINTE
6517387000134,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,PI,NÃO CONTRIBUINTE
8829974000356,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,PB,CONTRIBUINTE ISENTO
9544774000158,POLICLINICA MILITAR DE PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
10637926001541,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO G",RS,NÃO CONTRIBUINTE
94877586000110,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,RS,NÃO CONTRIBUINTE
10673078000120,"INSTITUTO FEDERAL DE EDUCACAO, CIEN TECNOLOGIA DE MATO GROS",MS,NÃO CONTRIBUINTE
394429013350,COMANDO DA AERONAUTICA - COMISSAO DE IMPLANTACAO SIST CONTR,RJ,NÃO CONTRIBUINTE
1263896003694,"MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES",DF,CONTRIBUINTE ISENTO
9594477000117,5 BATALHAO DE INFANTARIA LEVE,SP,NÃO CONTRIBUINTE
394429022260,BASE AEREA DE SANTA CRUZ,RJ,NÃO CONTRIBUINTE
3659166001265,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAI,MS,CONTRIBUINTE ISENTO
29406625001705,AGENCIA NACIONAL DE MINERACAO,MG,NÃO CONTRIBUINTE
10271737000283,DECIMO SEGUNDO REGIMENTO DE CAVALARIA MECANIZADO,RS,NÃO CONTRIBUINTE
21040001000210,UNIVERSIDADE FEDERAL DE ITAJUBA,MG,NÃO CONTRIBUINTE
4892707003550,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST. DE TRANSPORTES,AC,NÃO CONTRIBUINTE
9552435000202,HOSPITAL DE GUARNICAO DE PORTO VELHO,RO,NÃO CONTRIBUINTE
394544003443,DISTRITO SANITARIO ESPECIAL INDIGENA PARINTINS,AM,NÃO CONTRIBUINTE
10830301000449,IF DO SERTAO PERNAMBUCANO CAMPUS FLORESTA,PE,NÃO CONTRIBUINTE
7549168000280,2 BATALHAO DE ENGENHARIA DE CONSTRUCAO,PI,NÃO CONTRIBUINTE
10870883000900,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE GOI",GO,NÃO CONTRIBUINTE
3559037000142,SUPERINTENDENCIA DE ADMINISTRACAO EM PERNAMBUCO,PE,NÃO CONTRIBUINTE
10723648000140,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA",MG,NÃO CONTRIBUINTE
28523215003717,UNIVERSIDADE FEDERAL FLUMINENSE,RJ,CONTRIBUINTE ISENTO
18657063000180,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA - UNIFESSPA (6,PA,CONTRIBUINTE ISENTO
9612321000111,COLEGIO MILITAR DE SANTA MARIA,RS,CONTRIBUINTE ISENTO
5055128000680,CENTRO DE EDUCACAO E SAUDE DA UFCG,PB,NÃO CONTRIBUINTE
59311001602,FUNDACAO NACIONAL DO INDIO,RR,NÃO CONTRIBUINTE
9570295000106,COMANDO DA 5 BRIGADA DE CAVALRIA BLINDADA,PR,CONTRIBUINTE ISENTO
10652179001006,INST. FEDERAL DO PARANA - CAMPUS PALMAS,PR,CONTRIBUINTE ISENTO
9575541000112,ESCOLA DE SARGENTOS DAS ARMAS (96),MG,NÃO CONTRIBUINTE
394460010295,MINISTERIO DA ECONOMIA,MG,CONTRIBUINTE ISENTO
59311000711,FUNDACAO NACIONAL DO INDIO,MT,NÃO CONTRIBUINTE
394429013431,0000256433 - COMANDO DA AERONAUTICA COMISSAO COORD DO PROGRA,DF,NÃO CONTRIBUINTE
394460014282,MINISTERIO DA ECONOMIA,SC,NÃO CONTRIBUINTE
5200001000101,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,PA,NÃO CONTRIBUINTE
9554081000146,3 ESQUADRAO DE CAVALARIA MECANIZADO (44450),DF,CONTRIBUINTE ISENTO
402552000126,COMISSAO NACIONAL DE ENERGIA NUCLEAR,RJ,NÃO CONTRIBUINTE
9653170000220,COMANDO DA 15 BRIGADA DE INFANTARIA MECANIZADA,PR,NÃO CONTRIBUINTE
394494014609,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,MS,NÃO CONTRIBUINTE
394429002316,1377-III COMANDO AEREO REGIONAL,RJ,NÃO CONTRIBUINTE
9644867000154,24 BATALHAO DE INFANTARIA DE SELVA,MA,CONTRIBUINTE ISENTO
9613553000194,COUDELARIA DE RINCAO,RS,NÃO CONTRIBUINTE
28523215003806,UNIVERSIDADE FEDERAL FLUMINENSE,RJ,CONTRIBUINTE ISENTO
7775847000197,FUNDACAO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS - FUNDACAO,MS,NÃO CONTRIBUINTE
38166000792,BANCO CENTRAL DO BRASIL -RECIFE,PE,NÃO CONTRIBUINTE
9555644000110,HOSPITAL DE GUARNICAO DE MARABA,PA,CONTRIBUINTE ISENTO
9564439000200,HOSPITAL DE GUARNICAO DE BAGE,RS,CONTRIBUINTE ISENTO
10825373001631,INSTITUTO FEDERAL DE ALAGOAS/CAMPOS BATALHA,AL,NÃO CONTRIBUINTE
396895003302,MINISTERIO DA AGRICULTURA E ABASTECIMENTO,MT,NÃO CONTRIBUINTE
10764307001194,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",BA,NÃO CONTRIBUINTE
10763998000644,IFPA - CAMPUS MARABA,PA,CONTRIBUINTE ISENTO
394460011267,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM VOLTA REDONDA,RJ,NÃO CONTRIBUINTE
37753638000294,MINISTERIO DAS COMUNICACOES,DF,NÃO CONTRIBUINTE
3659166002156,IBAMA SUP REGIONAL NO RIO GRANDE DO SUL,RS,NÃO CONTRIBUINTE
17217985005416,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,NÃO CONTRIBUINTE
394544003281,DISTRITO SANT. ESP. INDIGENA LESTE RR,RR,NÃO CONTRIBUINTE
9581399000116,COMANDO DA 2 REGIAO MILITAR,SP,CONTRIBUINTE ISENTO
10783898000922,INSTITUTO FED DE EDUCACAOCIENCIA E TECNOLOGIA DA PARAIBA,PB,NÃO CONTRIBUINTE
394452040903,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO - C368,RJ,CONTRIBUINTE ISENTO
10197253000150,CENTRO DE INSTRUCAO DE OPERACOES ESPECIAIS,RJ,NÃO CONTRIBUINTE
9657219000132,11 GRUPO DE ARTILHARIA DE CAMPANHA (GAC),RJ,NÃO CONTRIBUINTE
394544004415,DISTRITO SANIT.ESP.INDIGENA - TAPAJOS,PA,CONTRIBUINTE ISENTO
396895003221,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",GO,NÃO CONTRIBUINTE
10742006000430,INSTITUTO FEDERAL DE EDUC CIENC E TECN DO TOCANTINS,TO,CONTRIBUINTE ISENTO
10742006000783,INSTITUTO FEDERAL DO TOCANTINS,TO,CONTRIBUINTE ISENTO
24529265000220,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - UFERSA,RN,NÃO CONTRIBUINTE
59311006833,FUNAI/COORDENACAO REGIONALDE RIBEIRAO CASCALHEIRA,MT,NÃO CONTRIBUINTE
10395034000186,4 REGIMENTO DE CARROS DE COMBATE,RS,CONTRIBUINTE ISENTO
24365710000264,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,RN,NÃO CONTRIBUINTE
10652179001510,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO PARANA,PR,NÃO CONTRIBUINTE
59311006914,FUNAI - COORD. REGIONAL DO MADEIRA/AM,AM,NÃO CONTRIBUINTE
1263896001640,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES",SP,CONTRIBUINTE ISENTO
26474056003197,CENTRO NACIONAL DE FOLCLORE E CULTURA POPULAR,RJ,NÃO CONTRIBUINTE
662270000249,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA DE",GO,NÃO CONTRIBUINTE
59311001521,COORDENACAO REGIONAL DE CACOAL,RO,NÃO CONTRIBUINTE
7565863000236,2 BATALHAO FERROVIARIO,MG,NÃO CONTRIBUINTE
10637926000731,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA, TECNOLOGIA DO RIO GR",RS,CONTRIBUINTE ISENTO
8829974003533,INST CHICO MENDES DE CONSERV DA BIODIVER,CE,NÃO CONTRIBUINTE
10882594000246,IFSP - CAMPUS SAO PAULO,SP,NÃO CONTRIBUINTE
10695891000282,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRI",MG,NÃO CONTRIBUINTE
10744098000579,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO CEARA,CE,NÃO CONTRIBUINTE
10898596002277,MUSEU DA REPUBLICA RJ,RJ,NÃO CONTRIBUINTE
394429012117,CASA GERONTOLOGICA DA AERONAUTICA B,RJ,NÃO CONTRIBUINTE
394460002004,MINISTERIO DA ECONOMIA,RN,NÃO CONTRIBUINTE
10838653001846,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍR",ES,NÃO CONTRIBUINTE
9580252000101,CENTRO DE EMBARCACOES DO COMANDO MILITAR DA AMAZONIA,AM,NÃO CONTRIBUINTE
3410553000100,4 BATALHAO DE AVIACAO DO EXERCITO - 4 BAVEX,AM,NÃO CONTRIBUINTE
59311005438,FUNDACAO NACIONAL DO INDIO,PA,NÃO CONTRIBUINTE
3659166002822,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURA,MA,NÃO CONTRIBUINTE
10744098003241,CAMPUS ACOPIARA/IFCE,CE,NÃO CONTRIBUINTE
29979036041688,INSTITUTO NACIONAL DO SEGURO SOCIAL,SE,NÃO CONTRIBUINTE
29979036016225,INSTITUTO NACIONAL DO SEGURO SOCIAL,PB,NÃO CONTRIBUINTE
33787094002002,IBGE INST. BRASILEIRO DE GEOGRAFIA E ESTATISTICA,PE,NÃO CONTRIBUINTE
375972002376,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,AL,NÃO CONTRIBUINTE
396895008886,COMISSAO EXECUTIVA DO PLANO DA LAVOURA CACAUEIRA - CEPLAC,DF,NÃO CONTRIBUINTE
26989350001350,FUNDACAO NACIONAL DE SAUDE,PE,NÃO CONTRIBUINTE
26989350002160,FUNDACAO NACIONAL DE SAUDE,MG,CONTRIBUINTE ISENTO
10882594002370,INSTITUTO FEDERAL DE EDUCAÇÃO - IFSP,SP,NÃO CONTRIBUINTE
10626896000172,INSTITUTO FEDERAL EDUCAÇÃO MINAS GERAIS,MG,NÃO CONTRIBUINTE
10723648000735,INSTITUTO FEDERAL DE ED. C. E TECN. DO SUDESTE MG,MG,NÃO CONTRIBUINTE
11234780000312,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL- UFFS CAMPUS,RS,NÃO CONTRIBUINTE
11234780000231,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS,RS,NÃO CONTRIBUINTE
10838653001501,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRI,ES,NÃO CONTRIBUINTE
2030715001356,ANATEL AG NACIONAL DE TELECOMUNICACOES,ES,CONTRIBUINTE ISENTO
10784782001203,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO",MT,NÃO CONTRIBUINTE
10817343000954,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDON,RO,NÃO CONTRIBUINTE
7624790000206,COMANDO DO 2 GRUPAMENTO DE ENGENHARIA,AM,CONTRIBUINTE ISENTO
9553788000219,SEGUNDA COMPANHIA DE INFANTARIA,RJ,CONTRIBUINTE ISENTO
9637908000266,COMANDO DA 1 DIVISAO DE EXERCITO,RJ,NÃO CONTRIBUINTE
394544012191,CL000602 - MINISTERIO DA SAUDE,RJ,NÃO CONTRIBUINTE
3659166000455,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAI,AL,NÃO CONTRIBUINTE
394460012077,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM BAURU,SP,NÃO CONTRIBUINTE
9567335000160,13 REGIMENTO DE CAVALARIA MECANIZADO,SP,NÃO CONTRIBUINTE
10744098000811,INST DE EDUC CIE E TECNO DO CE,CE,NÃO CONTRIBUINTE
10652179000387,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARAN",PR,CONTRIBUINTE ISENTO
9548697000104,55 BATALHAO DE INFANTARIA,MG,NÃO CONTRIBUINTE
9621819000221,2 BATALHAO DE POLICIA DO EXERCITO,SP,NÃO CONTRIBUINTE
10246060000142,HOSPITAL GERAL DE FORTALEZA,CE,NÃO CONTRIBUINTE
10729992000570,INSTITUTO FEDERAL SUL RIOGRANDENSE / CAMPUS PELOTAS,RS,NÃO CONTRIBUINTE
10764307000899,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DA BAHIA,BA,NÃO CONTRIBUINTE
396895003140,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRARIA DO RS,RS,CONTRIBUINTE ISENTO
2030715002328,AGENCIA NACIONAL DE TELECOMUNICAÇÕES,PE,NÃO CONTRIBUINTE
9546639000222,COMANDO 4 BRIGADA DE CAVALARIA  MECANIZADA,MS,CONTRIBUINTE ISENTO
10673078000201,INST. FED. DE EDUC. CIENCIAS E TEC DO MS,MS,CONTRIBUINTE ICMS
394429001263,COMANDO DA AERONAUTICA (7° ETA),AM,NÃO CONTRIBUINTE
9565891000106,11 REGIMENTO DE CAVALARIA MECANIZADO,MS,CONTRIBUINTE ICMS
375972000675,INCRA SR -04 GO,GO,NÃO CONTRIBUINTE
9610136000198,41 BATALHAO DE INFANTARIA MOTORIZADO,GO,NÃO CONTRIBUINTE
394429014837,ODONTOCLINICA DE AERONAUTICA BRASILIA,DF,CONTRIBUINTE ISENTO
10735145001913,INST FEDERAL DE EDUC CIENC E TECNOLOGIA DO MA,MA,NÃO CONTRIBUINTE
375972000594,SUPERINT.REGIONAL DE PERNAMBUCO - INCRA,PE,NÃO CONTRIBUINTE
375972005987,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,MS,NÃO CONTRIBUINTE
394429019987,GRUPAMENTO DE APOIO DE SALVADOR(ANTIGA BASV),BA,NÃO CONTRIBUINTE
394460008398,RECEITA FEDERAL NA 4ª REGIÃO FISCAL SRRF04,PE,NÃO CONTRIBUINTE
394460011771,MINISTERIO DA ECONOMIA,SP,NÃO CONTRIBUINTE
394460014797,SUPERINTENDENCIA REGIONAL DA RFB DA 10A,RS,NÃO CONTRIBUINTE
1263896001560,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",AM,NÃO CONTRIBUINTE
3770979000175,SUPERINTENDENCIA DE ADMINIS NO ESTADO DE SAO PAULO - [2046],SP,NÃO CONTRIBUINTE
4407029000143,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS,RO,NÃO CONTRIBUINTE
4892707000534,DNIT- DEPARTAMENTO NACIONAL DE INFRAEST DE TR - COD. 0190869,RS,NÃO CONTRIBUINTE
9547347000123,COMISSAO REGIONAL DE OBRAS DA 7 REGIAO MILITAR,PE,CONTRIBUINTE ISENTO
9549242000294,COMANDO DA 9A. REGIAO MILITAR,MS,NÃO CONTRIBUINTE
9595773000132,COMISSAO DE OBRAS DO 3 GRUPAMENTO DE ENGENHARIA,MS,NÃO CONTRIBUINTE
9610604000124,COMISSÃO REGIONAL DE OBRAS/3,RS,NÃO CONTRIBUINTE
10298174000136,COLEGIO MILITAR DE MANAUS,AM,NÃO CONTRIBUINTE
10635424000852,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA CATARINE",SC,CONTRIBUINTE ISENTO
10673078000805,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DE MATO GR,MS,NÃO CONTRIBUINTE
10729992000227,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA SUL-RIO-",RS,NÃO CONTRIBUINTE
10735145000194,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARAN",MA,NÃO CONTRIBUINTE
10764307001003,INST. FED. DA BAHIA /CAMPUS EUNAPOLIS,BA,CONTRIBUINTE ISENTO
10817343000105,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE RONDO",RO,NÃO CONTRIBUINTE
17217985005840,ADMINISTRACAO GERAL/UFMG,MG,NÃO CONTRIBUINTE
45358058000140,FUNDAÇÃO UNIVERSIDADE DE SÃO CARLOS,SP,NÃO CONTRIBUINTE
10735145001247,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO MARANHA,MA,NÃO CONTRIBUINTE
11402887000403,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLO (154547026)",SC,CONTRIBUINTE ISENTO
10767239001460,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNA",PE,CONTRIBUINTE ISENTO
10218356000150,3 GRUPO DE ARTILHARIA ANTIAEREA,RS,CONTRIBUINTE ISENTO
402552000479,COMISSAO NACIONAL DE ENERGIA NUCLEAR,RJ,CONTRIBUINTE ICMS
394494000560,[1702815] MINISTERIO DA JUSTICA E SEGURANCA PUBLICA.,DF,NÃO CONTRIBUINTE
9944413000280,ARSENAL DE GUERA DO RIO,RJ,NÃO CONTRIBUINTE
9539920000157,28 BATALHAO DE CACADORES,SE,NÃO CONTRIBUINTE
9549396000103,20 REGIMENTO DE CAVALARIA BLINDADO,MS,NÃO CONTRIBUINTE
10838653001684,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRI,ES,NÃO CONTRIBUINTE
10727655000624,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE",MG,NÃO CONTRIBUINTE
10839508000131,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RORAIM,RR,NÃO CONTRIBUINTE
9567370000180,4 BATALHAO DE ENGENHARIA E COMBATE,MG,NÃO CONTRIBUINTE
10783898000507,IFPB/CAMPUS DE CAJAZEIRAS-PB,PB,CONTRIBUINTE ISENTO
10723648000492,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUDES",MG,NÃO CONTRIBUINTE
9596063000208,ESCOLA DE APERFEICOAMENTO DE SARGENTOS,RS,CONTRIBUINTE ISENTO
